BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
5193,GUSTAV,two of you may actually have become equals. The levelling process,0.6,0.3,0.25,0.2,P,3/10
5194,GUSTAV,has been finished. Her capillarity has brought the water in both,0.6,0.3,0.25,0.2,P,3/10
5195,GUSTAV,tubes to the same height.--Tell me [taking out his watch]: our,0.6,0.4,0.25,0.2,P,3/10
5196,GUSTAV,"talk has now lasted six hours, and your wife ought soon to be",0.6,0.3,0.25,0.2,P,3/10
5197,GUSTAV,"here. Don't you think we had better stop, so that you can get a",0.6,0.3,0.25,0.2,P,3/10
5198,GUSTAV,rest?,0.6,0.5,0.25,0.2,P,3/10
5199,ADOLPH,"No, don't leave me! I don't dare to be alone!",0.6,0.6,0.25,0.7,P,3/10
5200,GUSTAV,"Oh, for a little while only--and then the lady will come.",0.6,0.4,0.25,0.7,P,3/10
5201,ADOLPH,"Yes, she is coming!--It's all so queer! I long for her,",0.6,0.7,0.25,0.7,P,3/10
5202,ADOLPH,"but I am afraid of her. She pets me, she is tender to me, but",0.6,0.3,0.25,0.2,P,3/10
5203,ADOLPH,there is suffocation in her kisses--something that pulls and,0.6,0.4,0.25,0.2,P,3/10
5204,ADOLPH,numbs. And I feel like a circus child that is being pinched by the,0.6,0.3,0.25,0.2,P,3/10
5205,ADOLPH,clown in order that it may look rosy-cheeked when it appears,0.6,0.3,0.25,0.2,P,3/10
5206,ADOLPH,before the public.,0.6,0.3,0.25,0.2,P,3/10
5207,GUSTAV,"I feel very sorry for you, my friend. Without being a",0.6,0.3,0.25,0.7,P,3/10
5208,GUSTAV,"physician, I can tell that you are a dying man. It is enough to",0.6,0.3,0.24,0.2,P,3/10
5209,GUSTAV,look at your latest pictures in order to see that.,0.6,0.3,0.24,0.2,P,3/10
5210,ADOLPH,You think so? How can you see it?,0.6,0.7,0.24,0.7,P,3/10
5211,GUSTAV,"Your colour is watery blue, anaemic, thin, so that the",0.6,0.3,0.24,0.7,P,3/10
5212,GUSTAV,cadaverous yellow of the canvas shines through. And it impresses,0.6,0.3,0.24,0.2,P,3/10
5213,GUSTAV,"me as if your own hollow, putty-coloured checks were showing",0.6,0.3,0.24,0.2,P,3/10
5214,GUSTAV,beneath--,0.6,0.4,0.24,0.2,P,3/10
5215,ADOLPH,"Oh, stop, stop!",0.6,0.45,0.24,0.7,P,3/10
5216,GUSTAV,"Well, this is not only my personal opinion. Have you read",0.61,0.3,0.24,0.7,P,3/10
5217,GUSTAV,to-day's paper?,0.61,0.5,0.24,0.2,P,3/10
5218,ADOLPH,[Shrinking] No!,0.61,0.45,0.24,0.7,P,3/10
5219,GUSTAV,It's on the table here.,0.61,0.3,0.24,0.7,P,3/10
5220,ADOLPH,[Reaching for the paper without daring to take hold of it],0.61,0.3,0.24,0.7,P,3/10
5221,ADOLPH,Do they speak of it there?,0.61,0.5,0.24,0.2,P,3/10
5222,GUSTAV,Read it--or do you want me to read it to you?,0.61,0.6,0.24,0.7,P,3/10
5223,ADOLPH,No!,0.61,0.45,0.24,0.7,P,3/10
5224,GUSTAV,"I'll leave you, if you want me to.",0.61,0.3,0.24,0.7,P,3/10
5225,ADOLPH,"No, no, no!--I don't know--it seems as if I were beginning",0.61,0.65,0.24,0.7,P,3/10
5226,ADOLPH,"to hate you, and yet I cannot let you go.--You drag me out of the",0.61,0.4,0.24,0.2,P,3/10
5227,ADOLPH,"hole into which I have fallen, but no sooner do you get me on firm",0.61,0.3,0.24,0.2,P,3/10
5228,ADOLPH,"ice, than you knock me on the head and shove me into the water",0.61,0.3,0.24,0.2,P,3/10
5229,ADOLPH,"again. As long as my secrets were my own, I had still something",0.61,0.3,0.24,0.2,P,3/10
5230,ADOLPH,"left within me, but now I am quite empty. There is a canvas by an",0.61,0.3,0.24,0.2,P,3/10
5231,ADOLPH,"Italian master, showing a scene of torture--a saint whose",0.61,0.4,0.24,0.2,P,3/10
5232,ADOLPH,intestines are being torn out of him and rolled on the axle of a,0.61,0.3,0.24,0.2,P,3/10
5233,ADOLPH,"windlass. The martyr is watching himself grow thinner and thinner,",0.61,0.3,0.24,0.2,P,3/10
5234,ADOLPH,while the roll on the axle grows thicker.--Now it seems to me as,0.61,0.4,0.24,0.2,P,3/10
5235,ADOLPH,if you had swelled out since you began to dig in me; and when you,0.61,0.3,0.24,0.2,P,3/10
5236,ADOLPH,"leave, you'll carry away my vitals with you, and leave nothing but",0.61,0.3,0.24,0.2,P,3/10
5237,ADOLPH,an empty shell behind.,0.61,0.3,0.24,0.2,P,3/10
5238,GUSTAV,How you do let your fancy run away with you!--And,0.61,0.55,0.24,0.7,P,3/10
5239,GUSTAV,"besides, your wife is bringing back your heart.",0.61,0.3,0.24,0.2,P,3/10
5240,ADOLPH,"No, not since you have burned her to ashes. Everything is",0.61,0.3,0.24,0.7,P,3/10
5241,ADOLPH,"in ashes where you have passed along: my art, my love, my hope, my",0.61,0.3,0.24,0.2,P,3/10
5242,ADOLPH,faith!,0.61,0.45,0.24,0.2,P,3/10
5243,GUSTAV,All of it was pretty nearly finished before I came along.,0.61,0.3,0.24,0.7,P,3/10
5244,ADOLPH,"Yes, but it might have been saved. Now it's too late--",0.61,0.4,0.24,0.7,P,3/10
5245,ADOLPH,incendiary!,0.61,0.45,0.24,0.2,P,3/10
5246,GUSTAV,We have cleared some ground only. Now we'll sow in the,0.61,0.3,0.24,0.7,P,3/10
5247,GUSTAV,ashes.,0.61,0.3,0.24,0.2,P,3/10
5248,ADOLPH,I hate you! I curse you!,0.61,0.6,0.24,0.7,P,3/10
5249,GUSTAV,Good symptoms! There is still some strength left in you.,0.61,0.45,0.24,0.7,P,3/10
5250,GUSTAV,And now I'll pull you up on the ice again. Listen now! Do you want,0.61,0.45,0.24,0.2,P,3/10
5251,GUSTAV,"to listen to me, and do you want to obey me?",0.61,0.5,0.24,0.2,P,3/10
5252,ADOLPH,Do with me what you will--I'll obey you!,0.61,0.55,0.24,0.7,P,3/10
5253,GUSTAV,[Rising] Look at me!,0.61,0.45,0.24,0.7,P,3/10
5254,ADOLPH,[Looking at GUSTAV] Now you are looking at me again with,0.61,0.3,0.24,0.7,P,3/10
5255,ADOLPH,that other pair of eyes which attracts me.,0.61,0.3,0.24,0.2,P,3/10
5256,GUSTAV,And listen to me!,0.61,0.45,0.24,0.7,P,3/10
5257,ADOLPH,"Yes, but speak of yourself. Don't talk of me any longer: I",0.61,0.3,0.24,0.7,P,3/10
5258,ADOLPH,am like an open wound and cannot bear being touched.,0.61,0.3,0.24,0.2,P,3/10
5259,GUSTAV,"No, there is nothing to say about me. I am a teacher of",0.61,0.3,0.24,0.7,P,3/10
5260,GUSTAV,"dead languages, and a widower--that's all! Take my hand.",0.61,0.55,0.24,0.2,P,3/10
5261,ADOLPH,What terrible power there must be in you! It feels as if I,0.61,0.45,0.24,0.7,P,3/10
5262,ADOLPH,were touching an electrical generator.,0.61,0.3,0.24,0.2,P,3/10
5263,GUSTAV,And bear in mind that I have been as weak as you are now.--,0.61,0.4,0.24,0.7,P,3/10
5264,GUSTAV,Stand up!,0.61,0.45,0.24,0.2,P,3/10
5265,ADOLPH,"[Rises, but keeps himself from falling only by throwing",0.61,0.3,0.24,0.7,P,3/10
5266,ADOLPH,"his arms around the neck of GUSTAV] I am like a boneless baby, and",0.61,0.3,0.24,0.2,P,3/10
5267,ADOLPH,my brain seems to lie bare.,0.61,0.3,0.24,0.2,P,3/10
5268,GUSTAV,Take a turn across the floor!,0.61,0.45,0.24,0.7,P,3/10
5269,ADOLPH,I cannot!,0.61,0.45,0.24,0.7,P,3/10
5270,GUSTAV,"Do what I say, or I'll strike you!",0.61,0.45,0.24,0.7,P,3/10
5271,ADOLPH,[Straightening himself up] What are you saying?,0.61,0.5,0.24,0.7,P,3/10
5272,GUSTAV,"I'll strike you, I said.",0.61,0.3,0.24,0.7,P,3/10
5273,ADOLPH,[Leaping backward in a rage] You!,0.61,0.45,0.24,0.7,P,3/10
5274,GUSTAV,"That's it! Now you have got the blood into your head, and",0.71,0.45,0.24,0.7,P,2/10
5275,GUSTAV,your self-assurance is awake. And now I'll give you some,0.61,0.3,0.24,0.2,P,3/10
5276,GUSTAV,electriticy: where is your wife?,0.61,0.5,0.24,0.2,P,3/10
5277,ADOLPH,Where is she?,0.61,0.5,0.23,0.7,P,3/10
5278,GUSTAV,Yes.,0.61,0.3,0.23,0.7,P,3/10
5279,ADOLPH,She is--at--a meeting.,0.61,0.5,0.23,0.7,P,3/10
5280,GUSTAV,Sure?,0.61,0.5,0.23,0.7,P,3/10
5281,ADOLPH,Absolutely!,0.61,0.45,0.23,0.7,P,3/10
5282,GUSTAV,What kind of meeting?,0.61,0.5,0.23,0.7,P,3/10
5283,ADOLPH,"Oh, something relating to an orphan asylum.",0.61,0.3,0.23,0.7,P,3/10
5284,GUSTAV,Did you part as friends?,0.61,0.5,0.23,0.7,P,3/10
5285,ADOLPH,[With some hesitation] Not as friends.,0.61,0.3,0.23,0.7,P,3/10
5286,GUSTAV,As enemies then!--What did you say that provoked her?,0.61,0.75,0.23,0.7,P,3/10
5287,ADOLPH,You are terrible. I am afraid of you. How could you know?,0.61,0.5,0.23,0.7,P,3/10
5288,GUSTAV,"It's very simple: I possess three known factors, and with",0.61,0.3,0.23,0.7,P,3/10
5289,GUSTAV,their help I figure out the unknown one. What did you say to her?,0.61,0.5,0.23,0.2,P,3/10
5290,ADOLPH,"I said--two words only, but they were dreadful, and I",0.61,0.4,0.23,0.7,P,3/10
5291,ADOLPH,regret them--regret them very much.,0.61,0.4,0.23,0.2,P,3/10
5292,GUSTAV,Don't do it! Tell me now?,0.61,0.65,0.23,0.7,P,3/10
5293,ADOLPH,"I said: ""Old flirt!""",0.61,0.45,0.23,0.7,P,3/10
5294,GUSTAV,What more did you say?,0.61,0.5,0.23,0.7,P,3/10
5295,ADOLPH,Nothing at all.,0.61,0.3,0.23,0.7,P,3/10
5296,GUSTAV,"Yes, you did, but you have forgotten it--perhaps because",0.61,0.4,0.23,0.7,P,3/10
5297,GUSTAV,you don't dare remember it. You have put it away in a secret,0.61,0.3,0.23,0.2,P,3/10
5298,GUSTAV,"drawer, but you have got to open it now!",0.61,0.45,0.23,0.2,P,3/10
5299,ADOLPH,I can't remember!,0.61,0.45,0.23,0.7,P,3/10
5300,GUSTAV,"But I know. This is what you said: ""You ought to be",0.61,0.3,0.23,0.7,P,3/10
5301,GUSTAV,"ashamed of flirting when you are too old to have any more lovers!""",0.61,0.45,0.23,0.2,P,3/10
5302,ADOLPH,Did I say that? I must have said it!--But how can you know,0.61,0.75,0.23,0.7,P,3/10
5303,ADOLPH,that I did?,0.62,0.5,0.23,0.2,P,3/10
5304,GUSTAV,I heard her tell the story on board the boat as I came,0.62,0.3,0.23,0.7,P,3/10
5305,GUSTAV,here.,0.62,0.3,0.23,0.2,P,3/10
5306,ADOLPH,To whom?,0.62,0.5,0.23,0.7,P,3/10
5307,GUSTAV,To four young men who formed her company. She is already,0.62,0.3,0.23,0.7,P,3/10
5308,GUSTAV,"developing a taste for chaste young men, just like--",0.62,0.4,0.23,0.2,P,3/10
5309,ADOLPH,But there is nothing wrong in that?,0.62,0.5,0.23,0.7,P,3/10
5310,GUSTAV,No more than in playing brother and sister when you are,0.62,0.3,0.23,0.7,P,3/10
5311,GUSTAV,papa and mamma.,0.62,0.3,0.23,0.2,P,3/10
5312,ADOLPH,So you have seen her then?,0.62,0.5,0.23,0.7,P,3/10
5313,GUSTAV,"Yes, I have. But you have never seen her when you didn't--",0.62,0.4,0.23,0.7,P,3/10
5314,GUSTAV,"I mean, when you were not present. And there's the reason, you",0.62,0.3,0.23,0.2,P,3/10
5315,GUSTAV,"see, why a husband can never really know his wife. Have you a",0.62,0.3,0.23,0.2,P,3/10
5316,GUSTAV,portrait of her?,0.62,0.5,0.23,0.2,P,3/10
5317,GUSTAV,aroused curiosity on his face.),0.62,0.3,0.23,0.2,P,3/10
5318,GUSTAV,You were not present when this was taken?,0.62,0.5,0.23,0.2,P,3/10
5319,ADOLPH,No.,0.62,0.3,0.23,0.7,P,3/10
5320,GUSTAV,Look at it. Does it bear much resemblance to the portrait,0.62,0.3,0.23,0.7,P,3/10
5321,GUSTAV,"you painted of her? Hardly any! The features are the same, but the",0.62,0.65,0.23,0.2,P,3/10
5322,GUSTAV,"expression is quite different. But you don't see this, because",0.62,0.3,0.23,0.2,P,3/10
5323,GUSTAV,your own picture of her creeps in between your eyes and this one.,0.62,0.3,0.23,0.2,P,3/10
5324,GUSTAV,"Look at it now as a painter, without giving a thought to the",0.62,0.3,0.23,0.2,P,3/10
5325,GUSTAV,"original. What does it represent? Nothing, so far as I can see,",0.62,0.5,0.23,0.2,P,3/10
5326,GUSTAV,but an affected coquette inviting somebody to come and play with,0.62,0.3,0.23,0.2,P,3/10
5327,GUSTAV,her. Do you notice this cynical line around the mouth which you,0.62,0.3,0.23,0.2,P,3/10
5328,GUSTAV,are never allowed to see? Can you see that her eyes are seeking,0.62,0.5,0.23,0.2,P,3/10
5329,GUSTAV,out some man who is not you? Do you observe that her dress is cut,0.62,0.5,0.23,0.2,P,3/10
5330,GUSTAV,"low at the neck, that her hair is done up in a different way, that",0.62,0.3,0.23,0.2,P,3/10
5331,GUSTAV,her sleeve has managed to slip back from her arm? Can you see?,0.62,0.7,0.23,0.2,P,3/10
5332,ADOLPH,Yes--now I see.,0.62,0.4,0.23,0.7,P,3/10
5333,GUSTAV,"Look out, my boy!",0.62,0.45,0.23,0.7,P,3/10
5334,ADOLPH,For what?,0.62,0.5,0.23,0.7,P,3/10
5335,GUSTAV,For her revenge! Bear in mind that when you said she could,0.72,0.45,0.23,0.7,P,2/10
5336,GUSTAV,"not attract a man, you struck at what to her is most sacred--the",0.62,0.4,0.23,0.2,P,3/10
5337,GUSTAV,one thing above all others. If you had told her that she wrote,0.62,0.3,0.23,0.2,P,3/10
5338,GUSTAV,"nothing but nonsense, she would have laughed at your poor taste.",0.62,0.3,0.23,0.2,P,3/10
5339,GUSTAV,"But as it is--believe me, it will not be her fault if her desire",0.62,0.4,0.23,0.2,P,3/10
5340,GUSTAV,for revenge has not already been satisfied.,0.72,0.3,0.23,0.2,P,2/10
5341,ADOLPH,I must know if it is so!,0.62,0.45,0.23,0.7,P,3/10
5342,GUSTAV,Find out!,0.62,0.45,0.23,0.7,P,3/10
5343,ADOLPH,Find out?,0.62,0.5,0.23,0.7,P,3/10
5344,GUSTAV,"Watch--I'll assist you, if you want me to.",0.62,0.4,0.23,0.7,P,3/10
5345,ADOLPH,As I am to die anyhow--it may as well come first as last!,0.62,0.55,0.23,0.7,P,3/10
5346,ADOLPH,What am I to do?,0.62,0.5,0.22,0.2,P,3/10
5347,GUSTAV,First of all a piece of information: has your wife any,0.62,0.3,0.22,0.7,P,3/10
5348,GUSTAV,vulnerable point?,0.62,0.5,0.22,0.2,P,3/10
5349,ADOLPH,"Hardly! I think she must have nine lives, like a cat.",0.62,0.45,0.22,0.7,P,3/10
5350,GUSTAV,There--that was the boat whistling at the landing--now,0.62,0.5,0.22,0.7,P,3/10
5351,GUSTAV,she'll soon be here.,0.62,0.3,0.22,0.2,P,3/10
5352,ADOLPH,Then I must go down and meet her.,0.62,0.3,0.22,0.7,P,3/10
5353,GUSTAV,"No, you are to stay here. You have to be impolite. If",0.62,0.3,0.22,0.7,P,3/10
5354,GUSTAV,"her conscience is clear, you'll catch it until your ears tingle.",0.62,0.3,0.22,0.2,P,3/10
5355,GUSTAV,"If she is guilty, she'll come up and pet you.",0.62,0.3,0.22,0.2,P,3/10
5356,ADOLPH,Are you so sure of that?,0.62,0.5,0.22,0.7,P,3/10
5357,GUSTAV,"Not quite, because a rabbit will sometimes turn and run in",0.62,0.3,0.22,0.7,P,3/10
5358,GUSTAV,"loops, but I'll follow. My room is nest to this. [He points to the",0.62,0.3,0.22,0.2,P,3/10
5359,GUSTAV,door on the right] There I shall take up my position and watch you,0.62,0.3,0.22,0.2,P,3/10
5360,GUSTAV,"while you are playing the game in here. But when you are done,",0.62,0.3,0.22,0.2,P,3/10
5361,GUSTAV,we'll change parts: I'll enter the cage and do tricks with the,0.62,0.3,0.22,0.2,P,3/10
5362,GUSTAV,snake while you stick to the key-hole. Then we meet in the park to,0.62,0.3,0.22,0.2,P,3/10
5363,GUSTAV,compare notes. But keep your back stiff. And if you feel yourself,0.62,0.3,0.22,0.2,P,3/10
5364,GUSTAV,"weakening, knock twice on the floor with a chair.",0.62,0.3,0.22,0.2,P,3/10
5365,ADOLPH,All right!--But don't go away. I must be sure that you are,0.62,0.55,0.22,0.7,P,3/10
5366,ADOLPH,in the next room.,0.62,0.3,0.22,0.2,P,3/10
5367,GUSTAV,You can be quite sure of that. But don't get scared,0.62,0.3,0.22,0.7,P,3/10
5368,GUSTAV,"afterward, when you watch me dissecting a human soul and laying",0.62,0.3,0.22,0.2,P,3/10
5369,GUSTAV,out its various parts on the table. They say it is rather hard on,0.62,0.3,0.22,0.2,P,3/10
5370,GUSTAV,"a beginner, but once you have seen it done, you never want to miss",0.62,0.3,0.22,0.2,P,3/10
5371,GUSTAV,it.--And be sure to remember one thing: not a word about having,0.62,0.4,0.22,0.2,P,3/10
5372,GUSTAV,"met me, or having made any new acquaintance whatever while she was",0.72,0.3,0.22,0.2,P,2/10
5373,GUSTAV,away. Not one word! And I'll discover her weak point by myself.,0.62,0.45,0.22,0.2,P,3/10
5374,GUSTAV,"Hush, she has arrived--she is in her room now. She's humming to",0.62,0.4,0.22,0.2,P,3/10
5375,GUSTAV,"herself. That means she is in a rage!--Now, straight in the back,",0.62,0.55,0.22,0.2,P,3/10
5376,GUSTAV,"please! And sit down on that chair over there, so that she has to",0.62,0.45,0.22,0.2,P,3/10
5377,GUSTAV,sit here--then I can watch both of you at the same time.,0.62,0.4,0.22,0.2,P,3/10
5378,ADOLPH,It's only fifteen minutes to dinner--and no new guests,0.62,0.4,0.22,0.7,P,3/10
5379,ADOLPH,have arrived--for I haven't heard the bell ring. That means we,0.62,0.4,0.22,0.2,P,3/10
5380,ADOLPH,shall be by ourselves--worse luck!,0.62,0.55,0.22,0.2,P,3/10
5381,GUSTAV,Are you weak?,0.62,0.5,0.22,0.7,P,3/10
5382,ADOLPH,"I am nothing at all!--Yes, I am afraid of what is now",0.62,0.55,0.22,0.7,P,3/10
5383,ADOLPH,coming! But I cannot keep it from coming! The stone has been set,0.62,0.6,0.22,0.2,P,3/10
5384,ADOLPH,rolling--and it was not the first drop of water that started it--,0.62,0.5,0.22,0.2,P,3/10
5385,ADOLPH,nor wad it the last one--but all of them together.,0.62,0.4,0.22,0.2,P,3/10
5386,GUSTAV,Let it roll then--for peace will come in no other way.,0.62,0.4,0.22,0.7,P,3/10
5387,GUSTAV,Good-bye for a while now! [Goes out],0.62,0.45,0.22,0.2,P,3/10
5388,GUSTAV,photograph in his hand. Now he tears it up and flings the pieces,0.62,0.3,0.22,0.2,P,3/10
5389,GUSTAV,"under the table. Then he sits down on a chair, pulls nervously at",0.63,0.3,0.22,0.2,P,3/10
5390,GUSTAV,"his tie, runs his fingers through his hair, crumples his coat",0.63,0.3,0.22,0.2,P,3/10
5391,GUSTAV,"lapel, and so on.)",0.63,0.3,0.22,0.2,P,3/10
5392,TEKLA,"[Enters, goes straight up to him and gives him a kiss; her",0.63,0.3,0.22,0.7,P,3/10
5393,TEKLA,"manner is friendly, frank, happy, and engaging] Hello, little",0.63,0.3,0.22,0.2,P,3/10
5394,TEKLA,brother! How is he getting on?,0.63,0.65,0.22,0.2,P,3/10
5395,ADOLPH,[Almost won over; speaking reluctantly and as if in jest],0.63,0.3,0.22,0.7,P,3/10
5396,ADOLPH,What mischief have you been up to now that makes you come and kiss,0.63,0.3,0.22,0.2,P,3/10
5397,ADOLPH,me?,0.63,0.5,0.22,0.2,P,3/10
5398,TEKLA,I'll tell you: I've spent an awful lot of money.,0.63,0.3,0.22,0.7,P,3/10
5399,ADOLPH,You have had a good time then?,0.63,0.5,0.22,0.7,P,3/10
5400,TEKLA,Very! But not exactly at that crèche meeting. That was,0.63,0.45,0.22,0.7,P,3/10
5401,TEKLA,"plain piffle, to tell the truth.--But what has little brother",0.63,0.4,0.22,0.2,P,3/10
5402,TEKLA,found to divert himself with while his Pussy was away?,0.63,0.5,0.22,0.2,P,3/10
5403,TEKLA,somebody or sniffing something.),0.63,0.3,0.22,0.2,P,3/10
5404,ADOLPH,I've simply been bored.,0.63,0.3,0.22,0.7,P,3/10
5405,TEKLA,And no company at all?,0.63,0.5,0.22,0.7,P,3/10
5406,ADOLPH,Quite by myself.,0.63,0.3,0.22,0.7,P,3/10
5407,TEKLA,[Watching him; she sits down on the sofa] Who has been,0.63,0.3,0.22,0.7,P,3/10
5408,TEKLA,sitting here? ADOLPH. Over there? Nobody.,0.63,0.7,0.22,0.2,P,3/10
5409,TEKLA,"That's funny! The seat is still warm, and there is a hollow",0.63,0.45,0.22,0.2,P,3/10
5410,TEKLA,here that looks as if it had been made by an elbow. Have you had,0.73,0.3,0.22,0.2,P,2/10
5411,TEKLA,lady callers?,0.63,0.5,0.22,0.2,P,3/10
5412,ADOLPH,"I? You don't believe it, do you?",0.63,0.7,0.22,0.7,P,3/10
5413,TEKLA,But you blush. I think little brother is not telling the,0.63,0.3,0.22,0.7,P,3/10
5414,TEKLA,truth. Come and tell Pussy now what he has on his conscience.,0.63,0.3,0.22,0.2,P,3/10
5415,TEKLA,resting in her lap.),0.63,0.3,0.21,0.2,P,3/10
5416,ADOLPH,You're a little devil--do you know that?,0.63,0.6,0.21,0.7,P,3/10
5417,TEKLA,"No, I don't know anything at all about myself.",0.63,0.3,0.21,0.7,P,3/10
5418,ADOLPH,"You never think about yourself, do you?",0.63,0.5,0.21,0.7,P,3/10
5419,TEKLA,[Sniffing and taking notes] I think of nothing but myself--,0.63,0.4,0.21,0.7,P,3/10
5420,TEKLA,I am a dreadful egoist. But what has made you turn so philosophical,0.73,0.3,0.21,0.2,P,2/10
5421,TEKLA,all at once?,0.63,0.5,0.21,0.2,P,3/10
5422,ADOLPH,Put your hand on my forehead.,0.63,0.3,0.21,0.7,P,3/10
5423,TEKLA,[Prattling as if to a baby] Has he got ants in his head,0.63,0.3,0.21,0.7,P,3/10
5424,TEKLA,"again? Does he want me to take them away, does he? [Kisses him on",0.63,0.7,0.21,0.2,P,3/10
5425,TEKLA,the forehead] There now! Is it all right now?,0.63,0.65,0.21,0.2,P,3/10
